,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,-0.050707620825359255,0.059773860698150175,0.1244898116038896,0.4297938230844293,-0.08342434831847166,0.370190805679146,0.07629213913756902,0.014980220642060463,0.03989961246422639,-0.5647760060870021,-0.6045919948906566,-0.5908935650817858,0.16440598792073466,0.2642364880391173,0.3834033065594119,0.1291779781600593,-0.3644465790055283,0.2735077180141817,0.13270574542520927,-0.027930084319390158,-0.0745492750075915,0.4337189822201156,-0.35788811687451433,-0.5740523003265668,-0.027291073358428345,0.014817328722780175,-0.033231403717096715,-0.6621461546124916,0.7440647274730834,0.07306091418638626,-0.1883298958704076,-0.2639403218829173,-0.4901964799894053,0.20299146672210544,-0.16039719733531269,-0.1954668878686677,0.23073239027929654,0.06940998999949465,-0.05325181296450951,-0.5664607222376643,-0.25829192912164256,-0.5831906627517512,0.10981288735682912,0.04226629888758179,-0.04329634695727589,-0.5578224128415006,-0.27795297447336786,-0.5609885154131579,0.06471118670433533,-0.028913475433535483,-0.034972782198835,-0.5911072385362208,-0.32467889412700723,-0.5981455153430226,0.06042002943343251,0.13473342232388527,-0.050962193864287485,0.010633583980273646,-0.2896040010847161,0.46024367515134,-0.04854278320486319,0.05351493388031905,-0.033098347489505825,-0.035654883792242,-0.10264510825074323,0.20708617504118754,0.029072411506764376,-0.006528549400635313,-0.046256132983496685,-0.09519189617236627,-0.3318849735709013,0.6107226276673363,0.16300559636921946,0.17843586914164902,-0.01906458576353376,0.15916983359313247,0.36963926255129465,0.41779207632313176,0.04544283183811705,0.053436786522712026,0.01325463206435335,0.6870210473117859,-0.43701789517303335,-0.5825231255115801,0.017658699834187417,0.00386368968497295,0.05834591963210799,0.9135456555704072,-0.930693599930675,-0.9993587791436004,-0.012472467773704064,0.0004530643907351182,0.03788245064979456,-0.31707491317431624,-0.2839493117291087,0.022603754080479342,0.11460447506471615,0.030209757061965086,-0.05078465651462411,-0.05942479153611682,0.3065732304667204,-0.392357932454977,0.21455716849650444,-0.038271213861099024,-0.05634892027770395,0.8176142659496799,0.6339246282502223,0.4304565849691615,0.06821548976523126,0.22381398742325528,-0.009682459849357576,0.9939491386349124,0.8866306793098295,0.9323776434886916,-0.010557887799858298,0.04103957913106202,-0.03474003179024545,0.1273393133578093,-0.01837630660631273,0.9347674905500316
1,-0.05943645905869546,0.05421978133149723,0.12586966359788748,0.42968997588978014,-0.08691375384462019,0.3720779641808811,0.07010198438118485,0.012548885243327076,0.044017221679157774,-0.564676473556036,-0.6005918531317195,-0.5918635509984571,0.16573317690629882,0.26520232220484075,0.3832206990971022,0.12925497161954233,-0.36712431089235087,0.2734902645183979,0.11604197603783632,-0.019473932581923294,-0.08016989485830783,0.4334717500848457,-0.3594849043267627,-0.5700139686279749,-0.03773316768424529,0.014614880328616712,-0.03972797319019614,-0.6620075476441003,0.7518962730575431,0.07265101363276466,-0.18633171575334223,-0.26297526643668234,-0.4902298925954831,0.20348029621781166,-0.16495775778471186,-0.19472230850124778,0.18679791224981754,0.07002005038633097,-0.05420842198376231,-0.5665034842679788,-0.25637268333038915,-0.5828282188337791,0.07767222385326052,0.043673005248632865,-0.04313206829257675,-0.5578575167782858,-0.2760111100772419,-0.5605781248472549,0.04531291052965908,-0.029288141164605565,-0.03309266737733819,-0.59113604597996,-0.32268526932217667,-0.5977173615921095,0.043829278699092596,0.13396020471812484,-0.04834872285715858,0.010963487610429944,-0.2896567924565845,0.46396320669504054,-0.055280397803754114,0.054310673577553,-0.03352446681712199,-0.03552207074012552,-0.10264737086091368,0.20811695748766798,0.032985448020312856,-0.006580999596348232,-0.04890703260468078,-0.09509922874055367,-0.33173619299150875,0.615201794237716,0.14662667697357049,0.17279727999838881,-0.029443438906844643,0.1579009282893526,0.36966380661562215,0.4183640572122168,0.04417121217699227,0.052504409147260706,0.008970390478413224,0.6873468366742416,-0.4347106841017748,-0.5819858480000757,0.017621767450934682,0.003564440229597004,0.05910776728305275,0.912966927703402,-0.9307368806057732,-0.9994538987831911,-0.012616013559581434,-0.0015362727015431018,0.039347372977621295,-0.32079583071368284,-0.2843106958024043,0.022385418040440638,0.100119011918786,0.05707592024526408,-0.048301076289909185,-0.0587020034218735,0.30749907730183806,-0.3920660703771495,0.22956152455443324,-0.02422782408646694,-0.05664870053106597,0.8170726215805073,0.6319617657351051,0.4305920001190208,0.06844769949483277,0.24861370798920582,-0.010809118296234323,0.9939587134838604,0.8868015695353689,0.9323778866804512,-0.011297062836381863,0.045451094904163894,-0.03376847856348444,0.12594094640587072,-0.017623256322201145,0.9362995981195249
2,-0.058342126265079015,0.05785091292809008,0.11499357425747492,0.42967153188687607,-0.08766205436066027,0.3712285269128083,0.06439826113050316,0.010837154483201722,0.041476156293411864,-0.5648190529693459,-0.6012596511318596,-0.5915847135413678,0.1662573982873381,0.26520892658339607,0.3795240919436299,0.1302860002117451,-0.3647403294786451,0.2735200942734514,0.12413064263304319,-0.025850166635535382,-0.061680995534072566,0.4335364208590117,-0.36565534694807156,-0.5731867534099716,-0.039010986112720074,0.014240921232731595,-0.029842865827932136,-0.6620809158086017,0.7542865061059278,0.07552097430178624,-0.18471043184027075,-0.2628600894342738,-0.49001009212920893,0.20297205823485237,-0.1652219724888769,-0.19620660489466576,0.22051226114534794,0.06955725565993387,-0.05348140207358587,-0.5665236991921592,-0.2505135118944917,-0.5791465091806266,0.12253090390690172,0.04217309657870657,-0.04284616985870067,-0.5578554171709671,-0.2700434053678451,-0.5567375550364307,0.08364998274813655,-0.028310114922540496,-0.034291364533919386,-0.591087632693131,-0.3165012153965089,-0.5936370077921879,0.08157777246213412,0.13477352938170856,-0.051203017170733736,0.010996459187297154,-0.29127500308622806,0.4605515777728495,-0.038445207821048426,0.05365679562548124,-0.03407040211885762,-0.03550359011365821,-0.10272836914449272,0.20717143031044732,0.03589030754854688,-0.006649047619618385,-0.048664203934810135,-0.09487016938526409,-0.3345005150226415,0.6112921147907432,0.1802742825398277,0.1601013376255749,-0.044541261081062766,0.15855841038587637,0.3651834952984974,0.41604994922524446,0.0462148830420503,0.04854368169951479,0.003957251517719164,0.6874043394074693,-0.43444045249942104,-0.5813533592000555,0.01764354068291391,0.0009732086113642439,0.060776458125028035,0.9131807872363513,-0.9307975796920284,-0.9995100265317337,-0.012725929178401593,-0.004151028696013198,0.039292638408422315,-0.32202574935564016,-0.28428528481058146,0.022057384471322217,0.1368605273572211,0.05750723760498046,-0.10022442583790465,-0.058679572477282095,0.2922564252182096,-0.3949987104222152,0.22700838811298998,-0.02345880070212941,-0.08936341057536516,0.8170820158541289,0.6361005557495125,0.4313050077831071,0.06815690590178743,0.24396091009881102,-0.012226524951670996,0.9940038595177175,0.8867743126049049,0.9324150832843852,-0.011903058746240971,0.04444653616383698,-0.03544630790932557,0.1251487835725742,-0.01754957801018356,0.9359823180225826
3,-0.0720867022388649,0.06207763886722176,0.11080613700458103,0.4297213553651687,-0.08568766201007101,0.3708900913079782,0.05829627812439338,0.009606636652394843,0.045739185840879715,-0.5649832886862276,-0.6040704028517779,-0.5930842155823735,0.16917195473500754,0.26546888395220214,0.37611746301593607,0.13046012189208175,-0.3528984034036126,0.2749465894485046,0.1120663916555196,-0.031058555667061893,-0.05813634091173342,0.43332717012498606,-0.3784505727735128,-0.575201126025127,-0.05577744757540619,0.014318450148613833,-0.0375823385807399,-0.6620656309709092,0.7623940412285024,0.07727785534899442,-0.18574151926250682,-0.2621354334092227,-0.48899548842976165,0.20371506938711412,-0.16559336172906405,-0.19754225245678345,0.24873088846813846,0.06932707419294758,-0.054091035711102055,-0.5669845188618631,-0.2488278686681356,-0.5841899557968016,0.1209940398976801,0.04244330693175508,-0.04135428477523906,-0.558306342889669,-0.26840581880712994,-0.5617545999447426,0.07334939160748577,-0.028419046205017576,-0.031675334144845,-0.5916208352812166,-0.3149217966527665,-0.5990286276418186,0.06797555912949371,0.13407220908631381,-0.045182441229577784,0.011515331623886542,-0.2904343057964754,0.46235296306732576,-0.04257364322228184,0.05207309763308948,-0.031651174587695646,-0.03528851889246712,-0.10268629836757351,0.20767059890561024,0.03567798376445596,-0.006363593173289629,-0.04658664956158145,-0.09445522885010245,-0.3330640474930843,0.6132658762472213,0.16333229355112444,0.15684484338590368,-0.0700936162609271,0.16107343031284,0.3650204078106981,0.4164880551166463,0.052522204058887266,0.0473003588719275,-0.01331452729377326,0.687483664835907,-0.4363522414610144,-0.5819004751739146,0.01772644132428317,-0.006219604730965925,0.061515910757345596,0.9147186309611332,-0.9307676147962965,-0.9993754212231876,-0.012824903138880924,-0.006378502649163813,0.03957632185285118,-0.32502258618775137,-0.28451225738970204,0.022027297146567947,0.12488123526460745,0.07550237358723544,-0.09433023222620895,-0.056121831603031094,0.28799891145554235,-0.3947242794820443,0.2342581712353836,-0.01626997207943588,-0.09158882200624156,0.8163043494127138,0.6390160042166461,0.4315858422906032,0.06794618627033848,0.25172546655213734,-0.016311525976683023,0.994412474292742,0.8868991088281026,0.9324542402386671,-0.012503717337034545,0.04718221903212061,-0.036953648296332485,0.13200769807842666,-0.017441110949832212,0.9357977023029334
4,-0.06319950986948426,0.05597117927201163,0.11301149446476262,0.4296494342395519,-0.08412958276587869,0.37210343841895743,0.06272921072944629,0.009522779486920072,0.04413188031840071,-0.5651314558423911,-0.6047548310683356,-0.5925760077357966,0.1687767971737392,0.2652076136308044,0.3735734676418071,0.1301340451803569,-0.35667833759339923,0.27411942325445804,0.1214506878604727,-0.02276839601267317,-0.057119726407286395,0.43327079472833435,-0.3790760106737197,-0.571865372086136,-0.05432824397819473,0.014135551479283331,-0.03465237516386394,-0.6620572558200607,0.7623366447145865,0.07776693432776188,-0.1856095152510158,-0.2623870043781594,-0.4870660219426365,0.2036867111736968,-0.16459203856282276,-0.19484743499937476,0.2043969172797292,0.0698706279704417,-0.05493583031242486,-0.5672731914557255,-0.24653867289909256,-0.5810382879183534,0.10243386751335425,0.04415965516796351,-0.04146663203396918,-0.5585705994515426,-0.26603044977331736,-0.5585068336554968,0.06828335964204216,-0.028150503086329205,-0.03199463707036832,-0.5918933730464103,-0.3123950417740611,-0.5955704407089739,0.0657669469184787,0.13505145014256367,-0.04610484378017837,0.01175399787945586,-0.2910942966272787,0.4616454445483719,-0.04245727836186922,0.05170526881640032,-0.03091500292352819,-0.03518780395918616,-0.10271920966008422,0.2074748609129419,0.03236013210110392,-0.006136473421440744,-0.044873315961021565,-0.09418508164685407,-0.33414854160186547,0.6124668957654973,0.16123779567481142,0.14708332069902724,-0.07675717206646658,0.16155177135175414,0.3651264512225194,0.416358532556976,0.05629121507135206,0.04380504046755826,-0.01587924827264404,0.687524431979657,-0.4362879112710137,-0.5815849768356612,0.017709891103107233,-0.010226401660866472,0.06295126848472485,0.9145457645879471,-0.9308606167013768,-0.9993937425674942,-0.012966476361594119,-0.008668117524960297,0.03909972257172773,-0.3227543184114758,-0.284380057800564,0.021720098359433403,0.12252362412184707,0.06886691789929417,-0.13338214638888954,-0.055760100431598285,0.28059429228550864,-0.39436642801578065,0.22366837829037844,-0.020266709348502058,-0.11500840543016012,0.8164882360377475,0.6418745921640062,0.43246842502115573,0.06770269657148564,0.2402214654457331,-0.014413671335100724,0.994302040363357,0.8868384067355999,0.9324277759464649,-0.012261320882856176,0.04678618598512909,-0.03757220330774998,0.13061240420602946,-0.017579197581262772,0.9350662843616158
5,-0.06289094287963876,0.054501026212928634,0.10932508258059144,0.42949113976047754,-0.08225598419867752,0.37254459634934145,0.07022173827506985,0.009068637749434689,0.04551117442977906,-0.5652557574918154,-0.6070925341661804,-0.5930615472015309,0.16873350585442184,0.2659964362909258,0.3735025446911719,0.13106351350272458,-0.3626422871321122,0.27528902504347047,0.11703375907722408,-0.020849101543725355,-0.05619611638641057,0.4329507628580625,-0.3850311344304866,-0.5705675938969141,-0.0690628731084159,0.01425245396207578,-0.040780670530599236,-0.662062944020978,0.7637908446988587,0.07826933562655451,-0.18534246394343207,-0.26162940559592823,-0.48566012051874397,0.20376237837996303,-0.1633054572700867,-0.19659349993042458,0.19866125877167487,0.0697470147657667,-0.056376392752565264,-0.5679967357441998,-0.24236932757952145,-0.5780753911077656,0.11326927363392142,0.043892475340315915,-0.04056608261246944,-0.5592496406162977,-0.26174308744351327,-0.5553793111250883,0.08118169028240349,-0.027503459409814208,-0.03127849916162884,-0.5926298846822585,-0.3078850671097728,-0.5922599139271911,0.07970641549836549,0.1365482316694551,-0.04323229513072849,0.012392283950938152,-0.292536815837968,0.46054678889975853,-0.035320016122225066,0.051839914799558295,-0.02930648700432368,-0.03491942762449706,-0.1027912930306925,0.2071699231238916,0.035187422086257546,-0.005902188775345854,-0.0441492932665147,-0.09350488407442517,-0.33649341228742397,0.6112444007492001,0.1695689431869593,0.1511847016639948,-0.09161727017699775,0.1638416521781723,0.3634579713666673,0.41562453244130587,0.06364540896497779,0.045867133779983915,-0.02286531863647895,0.6876525902039087,-0.4377588633457776,-0.5823054984059428,0.017606343399771875,-0.016397655505764,0.06772118916387217,0.9151619282685522,-0.9308682486198894,-0.9993309639754913,-0.013210447757146459,-0.009428123782734898,0.03982575916968223,-0.31985053461410834,-0.2844803186997155,0.022351343007506283,0.1369475594092327,0.09818593828188153,-0.11331752686782338,-0.05366963133550813,0.27830988798818146,-0.3964861175779731,0.22645661948435294,-0.009844164617143323,-0.1040694841100995,0.8160869931035643,0.6419593492068939,0.43348047196827894,0.06757455374317121,0.25046011924057887,-0.017008711222963456,0.9944786431326799,0.8868164821456831,0.9323602825633293,-0.012366327652146415,0.05171735686481769,-0.038428520118049536,0.13298613887835115,-0.01707021514920507,0.9348491973528036
6,-0.057614757728541924,0.0565518486105016,0.0967039895965902,0.42941506452291256,-0.08491848363310697,0.3719150432591448,0.06895396554983582,0.009005783717651747,0.04121393791698515,-0.5653060399891446,-0.6066177786613177,-0.5921468393380814,0.16772959254789643,0.2663581830384632,0.3714470619035313,0.13128473399730828,-0.359112923656825,0.27433752571385445,0.11772854886291728,-0.0242356825219966,-0.04403562679771723,0.4330360266876137,-0.3884008646700728,-0.571725336885115,-0.06461453411861572,0.014313018905034282,-0.035503222114495275,-0.6621672443333476,0.7655374128377133,0.07833077832112505,-0.1852292338107317,-0.2609415548990091,-0.4827853267665447,0.20407416324612843,-0.164130295008457,-0.19445936049592716,0.20900141057526975,0.06969098593584362,-0.05170290634173941,-0.5680700079794501,-0.246759447560426,-0.5818233417100437,0.10534892255409292,0.0446089406940008,-0.040517292787508985,-0.5593395464070827,-0.26622476455268695,-0.5592483725790109,0.06914287750649722,-0.02788697304718839,-0.033508668456979286,-0.5927725634595679,-0.3125467613561705,-0.5963808429194749,0.06542550978893424,0.13644964998598003,-0.048027808617214326,0.01239729515070085,-0.29196535315447175,0.46117181135916613,-0.04032724928324541,0.05047533129142819,-0.029320628614120523,-0.03491800712743129,-0.10276272118914535,0.2073430498291234,0.03164590510816121,-0.0059425719347485795,-0.042395889679625924,-0.09353226775753751,-0.3355538106036174,0.6119154926684113,0.15523268511268154,0.15442353867629816,-0.09435828845905135,0.16268565740538948,0.36409717070724545,0.4162340498803921,0.05458484925485482,0.04680710080355989,-0.026413399870835783,0.6877009480795874,-0.4371586465204746,-0.5817578131674465,0.01780326461977768,-0.008763137946009964,0.060927042315761334,0.9150412589590886,-0.9309036244959454,-0.999357237753407,-0.013537769057762562,-0.008891434528016828,0.03811002603815789,-0.3206853288929361,-0.28436661483810727,0.021809109369456705,0.12478507255612836,0.09774193020605204,-0.11525702501654286,-0.05260865118851863,0.27961784621745706,-0.3953911498241303,0.22457834258073164,-0.01076443416449558,-0.1029069688340306,0.8158889982934604,0.6422026618769556,0.4339307409643434,0.06740358310447889,0.25074034420368213,-0.013872289385340393,0.9943820867679829,0.886868690526937,0.9323435742287227,-0.012118707398312785,0.05352253883068938,-0.03802718141390346,0.13141042340133546,-0.017449879559979356,0.9343296502939741
7,-0.06198625695846463,0.05737078145791008,0.11372054327940129,0.42936581203096225,-0.07987681307075127,0.37164198761286715,0.07576841649061487,0.008547719888250822,0.04529363110565967,-0.5653719467755041,-0.6053503328768903,-0.5930669073142033,0.1678141210557509,0.26592787680584873,0.3710280477682288,0.1309023606454252,-0.37349902276217634,0.27488662857052854,0.10717131756082611,-0.025319539373001233,-0.057510183057436104,0.43284946080252457,-0.38148781993575026,-0.5723558951435818,-0.07039733197111181,0.014244232044530252,-0.039695231533887695,-0.6621329648538855,0.7624951852498574,0.07744199096617818,-0.1844047767920982,-0.2613932632300641,-0.48118610027851594,0.20396478282038183,-0.1621789644225821,-0.19578158084808103,0.21999753677144898,0.06933110310233438,-0.05064830288333614,-0.5685350414095268,-0.239039219565944,-0.5805567688313631,0.1209230321256981,0.0442160491698695,-0.040052776644394925,-0.5597633436450387,-0.25840170882304764,-0.5577725771718762,0.08289193793392398,-0.027647916597957158,-0.03443416676144125,-0.5932117428228516,-0.30449579743410077,-0.5948534492644548,0.07930069448905024,0.13660527221125507,-0.049419991805778246,0.012781473394718348,-0.29153374386416453,0.4600926760692177,-0.03260687358436217,0.04927447518549438,-0.02885291605077185,-0.034755554946231663,-0.10274124641117201,0.2070443637178252,0.03536574287279947,-0.005783047104201798,-0.041526313452379685,-0.09307959808391658,-0.33493960387931476,0.6104705747365727,0.16404023395630618,0.16552577743180757,-0.11707800177147523,0.16380864321145577,0.36452716085104286,0.4155915185311809,0.05745785953570185,0.05110384933311304,-0.03939196021028644,0.6878473639106051,-0.44013454995223705,-0.5827096314501924,0.01772996090191745,-0.014153632046436267,0.06147799716798793,0.9151681263797719,-0.9308774267376019,-0.9993147575252368,-0.013648183040717767,-0.011150930573692057,0.03849737924777498,-0.3141403522210693,-0.28447346006197777,0.022270258158902514,0.13837611430763322,0.08617740382134192,-0.09027805409443874,-0.052518189617932545,0.28087579964557996,-0.39626878747567273,0.23448624576564656,-0.015376780091600185,-0.08595693621856071,0.8161060640863808,0.6388767151943522,0.43304094992606645,0.06726901846744535,0.26695266910809073,-0.014187255285655212,0.9944110619203188,0.8868845295043158,0.9323648633264388,-0.012408041380023434,0.05847472286780871,-0.038098715541916496,0.1331655945600382,-0.017283671875952776,0.9343124908737659
8,-0.06666485244078364,0.058023914800568385,0.12782134946786947,0.42928720798745695,-0.07525560709465239,0.37144157697087826,0.079852756560051,0.008104714511022721,0.04826835348652938,-0.5653850917647791,-0.603974692481976,-0.5939032641534094,0.16727172837815943,0.2652033284694022,0.37080208420083394,0.1304302217843264,-0.38593917915237624,0.2753158584134378,0.0993607951702081,-0.025709546824389386,-0.07133353290047151,0.43265380348629634,-0.37400331483635557,-0.5730141521482995,-0.07460336276936932,0.014119398535254953,-0.04372602982484915,-0.6620635531797059,0.7592983249331203,0.07681361789523315,-0.1835609317938607,-0.26212644222561865,-0.47980028999709645,0.20380490711174784,-0.16072572196372756,-0.19867212738712425,0.22226376827101713,0.06938106345009054,-0.04929453436726074,-0.5690140384850543,-0.2362143711728305,-0.5844129154855423,0.10135237904115044,0.045158905660801975,-0.03994614280390245,-0.5602239459400995,-0.25559794305988903,-0.5615682446948199,0.05977261417765423,-0.028304879785806224,-0.03503689271490248,-0.5937424879661803,-0.30169321114287234,-0.5989428207585472,0.05512633809942437,0.13658648308896063,-0.050184461593498236,0.013120208097800486,-0.2905149174448775,0.4609911232210977,-0.04028213279714335,0.04792888031120663,-0.02834303386870019,-0.034614494563195035,-0.10269033390055685,0.20729332903000128,0.032151876504040215,-0.005729288446519114,-0.040957875610028664,-0.09278940908690729,-0.33327650445440254,0.6113489122161311,0.13813378038225987,0.17049809856119938,-0.13405426992360137,0.1647459126167581,0.3680481323941532,0.416522295249281,0.06234233516497463,0.05303297547494868,-0.049250945791670254,0.6880205090253089,-0.4434094876759215,-0.5838072663067411,0.017617892650339292,-0.022572777412856175,0.06371066000947413,0.915471510879933,-0.9307796514202679,-0.9992067349848934,-0.013542513725764116,-0.014212469493655889,0.038925547817899656,-0.30841899758535,-0.284418889644621,0.02290290845164815,0.11415880337340649,0.07661486240601338,-0.07002541960248829,-0.05277031631855312,0.2862423636929684,-0.3947500376231176,0.24789341336389417,-0.01836859751555252,-0.0721516433570761,0.816401741472027,0.6359844818635018,0.4320003438339851,0.06708664520385639,0.2871499349945975,-0.014527939547136996,0.9944956330334486,0.8869584397006612,0.9323954748819662,-0.01329024111727563,0.0630385603593629,-0.03757612549438938,0.13482924903371657,-0.01706689678735325,0.9345917898048697
9,-0.058451034557480054,0.05666042469802696,0.11343751644734626,0.4291843624697697,-0.07739950431368703,0.3715570755677866,0.080447711472045,0.007948903591936372,0.0450775861349292,-0.5654053611020434,-0.6032210539230659,-0.5929328815688142,0.16606968210208006,0.2655932329528205,0.369521972240363,0.13082915514057714,-0.3865167721410014,0.2744307380955152,0.11151719082817588,-0.023945942196601365,-0.05957570553243522,0.4326915585339283,-0.37780915239132373,-0.5724697311692928,-0.06397457062074313,0.014101781835853415,-0.040988654709231576,-0.6621883903298561,0.7610502635591156,0.07693224065550143,-0.18286812419319706,-0.2617069141267538,-0.4772809976619062,0.20430065804929945,-0.1590197512009207,-0.19643184068477945,0.21420136800591746,0.06920395252949608,-0.04589216003259199,-0.5690551479813513,-0.23654017260233495,-0.5811998651988152,0.109490170247856,0.04505293216639526,-0.039387940082342525,-0.5602577621165503,-0.2558690014334072,-0.5583326151918456,0.07022372609103572,-0.027802680201005906,-0.037586432545985274,-0.5937652778147584,-0.3018855359795054,-0.5954776449219804,0.06698483317710634,0.1379107744861685,-0.055941628395574164,0.013135688424543015,-0.29085159438463454,0.4591937593807089,-0.03385204499240647,0.047859797262356674,-0.028971127340345116,-0.03460560904022121,-0.10270737210442249,0.2067947132690022,0.03294030437845479,-0.005635677491490671,-0.039433673525954435,-0.09266635288636194,-0.33392070633177895,0.6092099896819052,0.15073694802493107,0.16869138402247386,-0.129920891515868,0.16370367455324494,0.36587718458128043,0.4156415588598544,0.04480329544488575,0.05212290443082555,-0.04777885580883367,0.6878794506978706,-0.4402687650738733,-0.5823620287249878,0.01770142441109547,-0.01148208224720442,0.05791574457080127,0.9143364586546067,-0.9309908898256053,-0.9994863857824925,-0.01372000671101861,-0.0159059761686396,0.03838405180751167,-0.3104594056529954,-0.28422869523765015,0.022377273637252795,0.12685339741682133,0.07929119806177791,-0.07243464965099485,-0.050949655842719765,0.2849162650187517,-0.39597096072454063,0.23712224086971004,-0.01721831726398256,-0.0662423774992247,0.8160795846612886,0.6356354536494736,0.4330161177283115,0.06699890949058686,0.27616134270536297,-0.009687602240991255,0.994315492187529,0.8869196255494294,0.9323310823714366,-0.013248638089730628,0.06316523891924629,-0.03673128688034664,0.13303634912863121,-0.0174293775719251,0.9338530286073174
